prime_type,prime,target_full,target_fragment,SOA,correct_response,delay,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,mouse.started,prime_text.started,submit_text.started,textbox.started,polygon.stopped,fragment_text.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,trials.textbox.text,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
unrelated ,city,feather,f_a_h_r,0.4,feather,0.9,43,43,0,[np.float64(-0.024444444444444446)],[np.float64(-0.4111111111111111)],[1],[0],[0],[12.379863457987085],['submit_text'],father,0,43,43,68,1116.1753979159985,,1116.1543615411501,1116.1753979159985,0.0031052499543875456,1116.6575056661386,1116.6575056661386,1116.6575056661386,1116.681102041155,1117.075133250095,1128.534647458,[np.float64(-0.024444444444444446)],[np.float64(-0.4111111111111111)],[1],[0],[0],[12.379863457987085],['submit_text'],father,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,king,queen,q___n,0.1,queen,0.6,44,44,0,[np.float64(-0.024444444444444446)],[np.float64(-0.4111111111111111)],[1],[0],[0],[5.028434207895771],['submit_text'],queen,0,44,44,38,1128.5449580000713,,1128.5387617500965,1128.5449580000713,0.003995457896962762,1129.041729458142,1129.041729458142,1129.041729458142,1129.0537538749631,1129.1280719579663,1133.5676449581515,[np.float64(-0.024444444444444446)],[np.float64(-0.4111111111111111)],[1],[0],[0],[5.028434207895771],['submit_text'],queen,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,sun,star,s__r,0.4,star,0.9,45,45,0,[np.float64(0.0022222222222222222)],[np.float64(-0.39666666666666667)],[1],[0],[0],[10.446979874977842],['submit_text'],sour,0,45,45,49,1133.5765252080746,,1133.5708918750752,1133.5765252080746,0.0031349589116871357,1134.0753284159582,1134.0753284159582,1134.0753284159582,1134.0753284159582,1134.459036000073,1144.0183016250376,[np.float64(0.0022222222222222222)],[np.float64(-0.39666666666666667)],[1],[0],[0],[10.446979874977842],['submit_text'],sour,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,bird,fan,f_n,0.1,fan,0.6,46,46,0,[np.float64(-0.034444444444444444)],[np.float64(-0.40444444444444444)],[1],[0],[0],[27.26443045795895],['submit_text'],fun,0,46,46,67,1144.0426163750235,,1144.0214322081301,1144.0426163750235,0.0030274579767137766,1144.5248378331307,1144.5248378331307,1144.5248378331307,1144.5494203330018,1144.6145568331704,1171.2862975001335,[np.float64(-0.034444444444444444)],[np.float64(-0.40444444444444444)],[1],[0],[0],[27.26443045795895],['submit_text'],fun,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,classroom ,benches ,b_n__es,0.1,benches,0.6,47,47,0,[np.float64(-0.013333333333333334)],[np.float64(-0.4)],[1],[0],[0],[19.264130583032966],['submit_text'],benches,0,47,47,2,1171.2954095411114,,1171.2898047911003,1171.2954095411114,0.003419209038838744,1171.7922252910212,1171.7922252910212,1171.7922252910212,1171.8048183750361,1171.8793190829456,1190.5544490411412,[np.float64(-0.013333333333333334)],[np.float64(-0.4)],[1],[0],[0],[19.264130583032966],['submit_text'],benches,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,numbers,fire,f_re,0.1,fire,0.6,48,48,0,[np.float64(-0.027777777777777776)],[np.float64(-0.41555555555555557)],[1],[0],[0],[8.346387665951625],['submit_text'],fire,0,48,48,107,1190.5636221249588,,1190.558179958025,1190.5636221249588,0.0036057501565665007,1191.058155250037,1191.058155250037,1191.058155250037,1191.0700758330058,1191.1602600410115,1198.9050818330143,[np.float64(-0.027777777777777776)],[np.float64(-0.41555555555555557)],[1],[0],[0],[8.346387665951625],['submit_text'],fire,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,floor,tile,t_l_,0.4,tile,0.9,49,49,0,[np.float64(-0.03)],[np.float64(-0.41444444444444445)],[1],[0],[0],[4.679966708878055],['submit_text'],tile,0,49,49,29,1198.9146652079653,,1198.9091441249475,1198.9146652079653,0.003941541071981192,1199.4107449580915,1199.4107449580915,1199.4107449580915,1199.423508875072,1199.8019515830092,1203.5895878330339,[np.float64(-0.03)],[np.float64(-0.41444444444444445)],[1],[0],[0],[4.679966708878055],['submit_text'],tile,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,pencil,eraser,e_a_e_,0.4,eraser,0.9,50,50,0,[np.float64(-0.03)],[np.float64(-0.41444444444444445)],[1],[0],[0],[6.31805770797655],['submit_text'],eraser,0,50,50,15,1203.5994247500785,,1203.5940897499677,1203.5994247500785,0.0043900839518755674,1204.0923383750487,1204.0923383750487,1204.0923383750487,1204.1041399161331,1204.4937090410385,1209.912601249991,[np.float64(-0.03)],[np.float64(-0.41444444444444445)],[1],[0],[0],[6.31805770797655],['submit_text'],eraser,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,window,cat,c_t,0.1,cat,0.6,51,51,0,[np.float64(-0.034444444444444444)],[np.float64(-0.41444444444444445)],[1],[0],[0],[4.270122375106439],['submit_text'],cat,0,51,51,117,1209.9271885000635,,1209.9166658329777,1209.9271885000635,0.003950334154069424,1210.4159521660767,1210.4159521660767,1210.4159521660767,1210.4440962080844,1210.5146960001439,1214.187300041085,[np.float64(-0.034444444444444444)],[np.float64(-0.41444444444444445)],[1],[0],[0],[4.270122375106439],['submit_text'],cat,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,shirt,chips,c_i_s,0.4,chips,0.9,52,52,0,[np.float64(-0.058888888888888886)],[np.float64(-0.4011111111111111)],[1],[0],[0],[32.41232766699977],['submit_text'],chips,0,52,52,112,1214.197396041127,,1214.1910247500055,1214.197396041127,0.0035970420576632023,1214.6923922500573,1214.6923922500573,1214.6923922500573,1214.7049524160102,1215.0850578751415,1246.603844749974,[np.float64(-0.058888888888888886)],[np.float64(-0.4011111111111111)],[1],[0],[0],[32.41232766699977],['submit_text'],chips,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,pot,headphone,h_a_p_o_e,0.4,headphone,0.9,53,53,0,[np.float64(-0.01888888888888889)],[np.float64(-0.41888888888888887)],[1],[0],[0],[38.58025620901026],['submit_text'],"headphone
",0,53,53,108,1246.6282228750642,,1246.6070711249486,1246.6282228750642,0.003124416107311845,1247.12823224999,1247.12823224999,1247.12823224999,1247.12823224999,1247.4969082910102,1285.1877530829515,[np.float64(-0.01888888888888889)],[np.float64(-0.41888888888888887)],[1],[0],[0],[38.58025620901026],['submit_text'],"headphone
",p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,paper,rock,r__k,0.4,rock,0.9,54,54,0,[np.float64(-0.05)],[np.float64(-0.40444444444444444)],[1],[0],[0],[15.340616666944697],['submit_text'],rock,0,54,54,72,1285.1957900831476,,1285.1906059579924,1285.1957900831476,0.002765042008832097,1285.6940640001558,1285.6940640001558,1285.6940640001558,1285.6940640001558,1286.0889717501123,1300.5317441660445,[np.float64(-0.05)],[np.float64(-0.40444444444444444)],[1],[0],[0],[15.340616666944697],['submit_text'],rock,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,plant,flower,f_o_e_,0.4,flower,0.9,55,55,0,[np.float64(-0.05)],[np.float64(-0.40444444444444444)],[0],[0],[0],[7.979067415930331],['submit_text'],flower,0,55,55,57,1300.5457916660234,,1300.5367713749874,1300.5457916660234,0.004874584032222629,1301.0356236661319,1301.0356236661319,1301.0356236661319,1301.048397375038,1301.429340624949,1308.5163900000043,[np.float64(-0.05)],[np.float64(-0.40444444444444444)],[0],[0],[0],[7.979067415930331],['submit_text'],flower,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,year,milk,m__k,0.1,milk,0.6,56,56,0,[np.float64(-0.03333333333333333)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.601185374893248],['submit_text'],monk,0,56,56,105,1308.5265924581327,,1308.520825583022,1308.5265924581327,0.0042981249280273914,1309.0190247909632,1309.0190247909632,1309.0190247909632,1309.0461814580485,1309.1160685000941,1317.1224973751232,[np.float64(-0.03333333333333333)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.601185374893248],['submit_text'],monk,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,candle,drum,d__m,0.4,drum,0.9,57,57,0,[np.float64(-0.03333333333333333)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.449425874976441],['submit_text'],doom,0,57,57,74,1317.1458413330838,,1317.12581520807,1317.1458413330838,0.003210166934877634,1317.646408666158,1317.646408666158,1317.646408666158,1317.662905791076,1318.015396000119,1324.5757677911315,[np.float64(-0.03333333333333333)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.449425874976441],['submit_text'],doom,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,ladder,pitcher,p_t_h_r,0.1,pitcher,0.6,58,58,0,[np.float64(0.052222222222222225)],[np.float64(-0.37666666666666665)],[0],[0],[0],[51.73668900015764],['submit_text'],"pather
",0,58,58,103,1324.5857372500468,,1324.580058083171,1324.5857372500468,0.004179832991212606,1325.0782195001375,1325.0782195001375,1325.0782195001375,1325.0899372079875,1325.1909626659472,1376.3172032909933,[np.float64(0.052222222222222225)],[np.float64(-0.37666666666666665)],[0],[0],[0],[51.73668900015764],['submit_text'],"pather
",p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,shelf,motor,m_t_r,0.1,motor,0.6,59,59,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[17.12587266601622],['submit_text'],meter,0,59,59,101,1376.3264964160044,,1376.3206690410152,1376.3264964160044,0.003357958048582077,1376.8334928750992,1376.8334928750992,1376.8334928750992,1376.8334928750992,1376.9145847081672,1393.4469784579705,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[17.12587266601622],['submit_text'],meter,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,wallet,pizza,p_z_a,0.4,pizza,0.9,60,60,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[10.840586166130379],['submit_text'],pizza,0,60,60,116,1393.4921042909846,,1393.4862522501498,1393.4921042909846,0.03890625014901161,1393.9491138330195,1393.9491138330195,1393.9491138330195,1393.991294833133,1394.4611107499804,1404.327468374977,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[10.840586166130379],['submit_text'],pizza,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,garden ,ocean ,o___n ,0.4,ocean ,0.9,61,61,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[21.791116249980405],['submit_text'],onion,0,61,61,60,1404.3402097909711,,1404.3334705410525,1404.3402097909711,0.005583083024248481,1404.8521082911175,1404.8521082911175,1404.8521082911175,1404.8521082911175,1405.2322233330924,1426.1251290831715,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[21.791116249980405],['submit_text'],onion,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,evening ,sunset,s_n_e_,0.4,sunset,0.9,62,62,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[19.16513945790939],['submit_text'],sunset,0,62,62,33,1426.1348788749892,,1426.1287522909697,1426.1348788749892,0.003535292111337185,1426.631539083086,1426.631539083086,1426.631539083086,1426.6439442080446,1427.0414988750126,1445.2944848330226,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[19.16513945790939],['submit_text'],sunset,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,call,phone,p_o_e,0.1,phone,0.6,63,63,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[0],[0],[0],[28.12050529103726],['submit_text'],phone,0,63,63,40,1445.3038573330268,,1445.2985628750175,1445.3038573330268,0.003939833026379347,1445.799737290945,1445.799737290945,1445.799737290945,1445.8128801251296,1445.8922695410438,1473.419609582983,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[0],[0],[0],[28.12050529103726],['submit_text'],phone,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,road,traffic,t_a__ic,0.4,traffic,0.9,64,64,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[29.32113879197277],['submit_text'],traffic,0,64,64,23,1473.42985258298,,1473.4237940830644,1473.42985258298,0.004068457987159491,1473.9201378331054,1473.9201378331054,1473.9201378331054,1473.9332292079926,1474.3333690001164,1502.7455250001512,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[29.32113879197277],['submit_text'],traffic,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,sandwich ,games,g_m_s,0.4,games,0.9,65,65,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[0],[0],[0],[35.770729708019644],['submit_text'],games,0,65,65,62,1502.7553864580113,,1502.7500230411533,1502.7553864580113,0.004376125056296587,1503.2673210001085,1503.2673210001085,1503.2673210001085,1503.2673210001085,1503.642582874978,1538.5213496249635,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[0],[0],[0],[35.770729708019644],['submit_text'],games,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,powder,chicken,c_i_k_n,0.1,chicken,0.6,66,66,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[31.667523124953732],['submit_text'],"chicken
",0,66,66,89,1538.5325937080197,,1538.5265405829996,1538.5325937080197,0.005050292005762458,1539.0228386251256,1539.0228386251256,1539.0228386251256,1539.0343670409638,1539.1350562081207,1570.1946397081483,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[1],[0],[0],[31.667523124953732],['submit_text'],"chicken
",p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,fruit,mango,m_n_o,0.1,mango,0.6,67,67,0,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[0],[0],[0],[12.373226457973942],['submit_text'],mango,0,67,67,50,1570.2046382080298,,1570.1985357911326,1570.2046382080298,0.003788083093240857,1570.701045874972,1570.701045874972,1570.701045874972,1570.7137025000993,1570.7886445000768,1582.5723102500197,[np.float64(-0.04777777777777778)],[np.float64(-0.4033333333333333)],[0],[0],[0],[12.373226457973942],['submit_text'],mango,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,charger,dinner,d_n_e_,0.4,dinner,0.9,68,68,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[16.01981379208155],['submit_text'],dinner,0,68,68,110,1582.5830276249908,,1582.5769790001214,1582.5830276249908,0.004551708931103349,1583.072685125051,1583.072685125051,1583.072685125051,1583.0859690411016,1583.4718075410929,1598.5973547911271,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[16.01981379208155],['submit_text'],dinner,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,popcorn,nails,n_i_s,0.4,nails,0.9,69,69,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[23.74681729101576],['submit_text'],nails,0,69,69,70,1598.6064873749856,,1598.6011116250884,1598.6064873749856,0.0036586669739335775,1599.1003517080098,1599.1003517080098,1599.1003517080098,1599.1119525411632,1599.493346208008,1622.3486009160988,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[23.74681729101576],['submit_text'],nails,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,journey,travel,t_a__l,0.1,travel,0.6,70,70,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[0],[0],[0],[23.11124649993144],['submit_text'],travel,0,70,70,52,1622.40200083307,,1622.3956554159522,1622.40200083307,0.04692983301356435,1622.8536070829723,1622.8536070829723,1622.8536070829723,1622.9200345829595,1622.9522748331074,1645.507499624975,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[0],[0],[0],[23.11124649993144],['submit_text'],travel,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,skeleton,drawer,d_a_e_,0.1,drawer,0.6,71,71,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[18.92440433287993],['submit_text'],drawer,0,71,71,85,1645.5198096660897,,1645.5137328330893,1645.5198096660897,0.005807375069707632,1646.008644750109,1646.008644750109,1646.008644750109,1646.0203187500592,1646.1206827079877,1664.4388155410998,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[18.92440433287993],['submit_text'],drawer,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,mall,store,s_o_e,0.4,store,0.9,72,72,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.73765862500295],['submit_text'],store,0,72,72,31,1664.450343708042,,1664.4433166249655,1664.450343708042,0.0043669999577105045,1664.955192750087,1664.955192750087,1664.955192750087,1664.955192750087,1665.3394847081508,1672.181596333161,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.73765862500295],['submit_text'],store,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,dust,soft,s__t,0.1,soft,0.6,73,73,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.173898625187576],['submit_text'],shit,0,73,73,87,1672.1910192910582,,1672.1849677909631,1672.1910192910582,0.0032521251123398542,1672.687267750036,1672.687267750036,1672.687267750036,1672.6997954160906,1672.7990702909883,1680.3593940830324,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.173898625187576],['submit_text'],shit,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,keyboard,lamp,l__p,0.1,lamp,0.6,74,74,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.35863587493077],['submit_text'],loop,0,74,74,81,1680.371269500116,,1680.3632857501507,1680.371269500116,0.0037935420405119658,1680.8601649580523,1680.8601649580523,1680.8601649580523,1680.8881760409568,1680.9600279999431,1688.7224864580203,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.35863587493077],['submit_text'],loop,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,knife,chop,c__p,0.1,chop,0.6,75,75,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.952622333075851],['submit_text'],coop,0,75,75,58,1688.7330039581284,,1688.726877707988,1688.7330039581284,0.004189041908830404,1689.2278982910793,1689.2278982910793,1689.2278982910793,1689.2417544161435,1689.33253625012,1696.680111499969,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.952622333075851],['submit_text'],coop,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,table,chair,c_a_r,0.4,chair,0.9,76,76,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[0],[0],[0],[24.75781416706741],['submit_text'],chair,0,76,76,43,1696.7050566249527,,1696.6833987911232,1696.7050566249527,0.0031741668935865164,1697.1878559580073,1697.1878559580073,1697.1878559580073,1697.2000659999903,1697.5744572500698,1721.4417862500995,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[0],[0],[0],[24.75781416706741],['submit_text'],chair,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,data,graph,g_a_h,0.4,graph,0.9,77,77,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[20.203867790987715],['submit_text'],graph,0,77,77,35,1721.4520803331397,,1721.4458220000379,1721.4520803331397,0.00390858412720263,1721.95808404102,1721.95808404102,1721.95808404102,1721.95808404102,1722.355087458156,1741.6503590410575,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[20.203867790987715],['submit_text'],graph,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,bed,pillow,p_l_ow,0.1,pillow,0.6,78,78,0,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.692885958123952],['submit_text'],pillow,0,78,78,44,1741.6594870830886,,1741.6543135831598,1741.6594870830886,0.0038449580315500498,1742.156278999988,1742.156278999988,1742.156278999988,1742.172304708045,1742.2484940830618,1750.3477820409462,[np.float64(-0.03222222222222222)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.692885958123952],['submit_text'],pillow,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,jungle,animal,a__m_l,0.1,animal,0.6,79,79,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[11.457056707935408],['submit_text'],animal,0,79,79,6,1750.3723354579415,,1750.3511841660365,1750.3723354579415,0.0033014591317623854,1750.8554727910087,1750.8554727910087,1750.8554727910087,1750.868035875028,1750.9421561250929,1761.8088754159398,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[11.457056707935408],['submit_text'],animal,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,shopping,shop,s__p,0.1,shop,0.6,80,80,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[7.310628124978393],['submit_text'],shop,0,80,80,32,1761.819169583032,,1761.8130810000002,1761.819169583032,0.004071583040058613,1762.310432416154,1762.310432416154,1762.310432416154,1762.3227617910597,1762.4088757911231,1769.1244489999954,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[7.310628124978393],['submit_text'],shop,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,farmer,crop,c__p,0.1,crop,0.6,81,81,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[8.119415125111118],['submit_text'],chop,0,81,81,14,1769.133916458115,,1769.1288240831345,1769.133916458115,0.004228665959089994,1769.6304696660955,1769.6304696660955,1769.6304696660955,1769.6427480001003,1769.722764166072,1777.2487925409805,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[8.119415125111118],['submit_text'],chop,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,turmeric,sipper,s_p_e_,0.4,sipper,0.9,82,82,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[11.52831054199487],['submit_text'],supper,0,82,82,90,1777.2592555000447,,1777.2524262911174,1777.2592555000447,0.003534541931003332,1777.752183665987,1777.752183665987,1777.752183665987,1777.7615475831553,1778.1491387081333,1788.7813183751423,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[11.52831054199487],['submit_text'],supper,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,guitar,grid,g__d,0.4,grid,0.9,83,83,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[7.590166250010952],['submit_text'],good,0,83,83,86,1788.7892998331226,,1788.7840833330993,1788.7892998331226,0.0026889170985668898,1789.2898435411043,1789.2898435411043,1789.2898435411043,1789.2898435411043,1789.6753132080194,1796.374823916005,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[7.590166250010952],['submit_text'],good,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,curtain,wizard,w__a_d,0.4,wizard,0.9,84,84,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[20.053614292060956],['submit_text'],warden,0,84,84,96,1796.3884294161107,,1796.381690582959,1796.3884294161107,0.006762207951396704,1796.8770435829647,1796.8770435829647,1796.8770435829647,1796.8903005830944,1797.2840660410002,1816.436011041049,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[20.053614292060956],['submit_text'],warden,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,spaceship,game,g_m_,0.1,game,0.6,85,85,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[8.17719112499617],['submit_text'],gums,0,85,85,99,1816.4458742500283,,1816.4403768330812,1816.4458742500283,0.0041745000053197145,1816.9380850831512,1816.9380850831512,1816.9380850831512,1816.9497045830358,1817.0505852911156,1824.618171124952,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[8.17719112499617],['submit_text'],gums,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
