prime_type,prime,target_full,target_fragment,SOA,correct_response,delay,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,mouse.started,prime_text.started,submit_text.started,textbox.started,polygon.stopped,fragment_text.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,trials.textbox.text,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
related ,fan,light,l_g_t,0.4,light,0.9,43,43,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.9429672081023455],['submit_text'],light,0,43,43,45,963.8696683750022,,963.8641165001318,963.8696683750022,0.0035458749625831842,964.363313750131,964.363313750131,964.363313750131,964.3755270419642,964.7653834170196,966.8076648339629,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.9429672081023455],['submit_text'],light,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,sandwich ,games,g_m_s,0.4,games,0.9,44,44,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[39.26023120805621],['submit_text'],gemes,0,44,44,62,966.8323027919978,,966.8108673749957,966.8323027919978,0.003108750097453594,967.3138026669621,967.3138026669621,967.3138026669621,967.3362566670403,967.7151912921108,1006.0716585840564,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[39.26023120805621],['submit_text'],gemes,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,ladder,pitcher,p_t_h_r,0.1,pitcher,0.6,45,45,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[19.208714166888967],['submit_text'],patcher,0,45,45,103,1006.0830650839489,,1006.075719084125,1006.0830650839489,0.003928833873942494,1006.5706440841313,1006.5706440841313,1006.5706440841313,1006.5823574170936,1006.6695193750784,1025.2850292499643,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[19.208714166888967],['submit_text'],patcher,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,light,electricity,e_e_t_i_i_y,0.1,electricity ,0.6,46,46,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[8.787164208944887],['submit_text'],electricity,0,46,46,16,1025.2959459170233,,1025.2901314590126,1025.2959459170233,0.004992583999410272,1025.7905311249197,1025.7905311249197,1025.7905311249197,1025.8037626249716,1025.8826430840418,1034.0779529169668,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[8.787164208944887],['submit_text'],electricity,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,skirt,earbuds,e_r_u_s,0.1,earbuds,0.6,47,47,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[72.64942220808007],['submit_text'],eeriues,0,47,47,111,1034.0873235419858,,1034.0817715420853,1034.0873235419858,0.0037146660033613443,1034.5817793749738,1034.5817793749738,1034.5817793749738,1034.5938975841273,1034.6704351250082,1106.7318585000467,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[72.64942220808007],['submit_text'],eeriues,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,shirt,aquatic ,a_u_t_c,0.4,aquatic,0.9,48,48,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[7.108273792080581],['submit_text'],aquatic,0,48,48,78,1106.7458889170084,,1106.7385302090552,1106.7458889170084,0.006292707985267043,1107.2355336670298,1107.2355336670298,1107.2355336670298,1107.2479249169119,1107.6271581249312,1113.8474985000212,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[7.108273792080581],['submit_text'],aquatic,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,reflection,mirror,m_rr__,0.4,mirror,0.9,49,49,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.675105541944504],['submit_text'],mirror,0,49,49,19,1113.8569825000595,,1113.8517434999812,1113.8569825000595,0.004106750013306737,1114.3552505839616,1114.3552505839616,1114.3552505839616,1114.3685953340027,1114.7509230000433,1117.5274437919725,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.675105541944504],['submit_text'],mirror,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,suitcase,feet,f_e_,0.1,feet,0.6,50,50,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[13.396399541990831],['submit_text'],fees,0,50,50,109,1117.5357665419579,,1117.53028954193,1117.5357665419579,0.0027649588882923126,1118.0343722919933,1118.0343722919933,1118.0343722919933,1118.0343722919933,1118.1221792090219,1130.9272382499184,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[13.396399541990831],['submit_text'],fees,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,bubbles,closet,c_o_e_,0.4,closet,0.9,51,51,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[35.59100545896217],['submit_text'],crores,0,51,51,88,1130.9354706669692,,1130.9302095000166,1130.9354706669692,0.0028897500596940517,1131.4236793341115,1131.4236793341115,1131.4236793341115,1131.4357286249287,1131.818946625106,1166.5218340000138,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[35.59100545896217],['submit_text'],crores,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,plant,flower,f_o_e_,0.4,flower,0.9,52,52,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.5706095001660287],['submit_text'],flower,0,52,52,57,1166.5360825839452,,1166.526340374956,1166.5360825839452,0.004388124914839864,1167.0274071251042,1167.0274071251042,1167.0274071251042,1167.0402290420607,1167.4288249169476,1170.097631291952,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.5706095001660287],['submit_text'],flower,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,map,atlas,a_l_s,0.4,atlas,0.9,53,53,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.589568582829088],['submit_text'],atlas,0,53,53,59,1170.1066474169493,,1170.1010188339278,1170.1066474169493,0.003282708115875721,1170.601713417098,1170.601713417098,1170.601713417098,1170.6140069589019,1171.0196636249311,1173.6911682500504,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.589568582829088],['submit_text'],atlas,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,bride,groom,g___m,0.1,groom,0.6,54,54,0,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.8699446658138186],['submit_text'],groom,0,54,54,42,1173.7023820839822,,1173.694950541947,1173.7023820839822,0.0036695420276373625,1174.1915219170041,1174.1915219170041,1174.1915219170041,1174.2199089999776,1174.2898605840746,1177.5656148339622,[np.float64(-0.10666666666666667)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.8699446658138186],['submit_text'],groom,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,shoe,sock,s__k,0.1,sock,0.6,55,55,0,[np.float64(-0.11)],[np.float64(-0.4066666666666667)],[1],[0],[0],[9.141741666011512],['submit_text'],sink,0,55,55,22,1177.575121291913,,1177.5694346670061,1177.575121291913,0.0037007080391049385,1178.0689131671097,1178.0689131671097,1178.0689131671097,1178.0812234999612,1178.1697925000917,1186.7118159590755,[np.float64(-0.11)],[np.float64(-0.4066666666666667)],[1],[0],[0],[9.141741666011512],['submit_text'],sink,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,evening ,sunset,s_n_e_,0.4,sunset,0.9,56,56,0,[np.float64(-0.11)],[np.float64(-0.4066666666666667)],[1],[0],[0],[31.924723458010703],['submit_text'],sunset,0,56,56,33,1186.71996054193,,1186.7149276670534,1186.71996054193,0.003017999930307269,1187.2184819169343,1187.2184819169343,1187.2184819169343,1187.2184819169343,1187.6022388751153,1218.6403141671326,[np.float64(-0.11)],[np.float64(-0.4066666666666667)],[1],[0],[0],[31.924723458010703],['submit_text'],sunset,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,jungle,animal,a__m_l,0.1,animal,0.6,57,57,0,[np.float64(-0.11)],[np.float64(-0.4066666666666667)],[1],[0],[0],[30.04213845799677],['submit_text'],animal,0,57,57,6,1218.6528744590469,,1218.6468222090043,1218.6528744590469,0.006380083039402962,1219.1441874590237,1219.1441874590237,1219.1441874590237,1219.1570779171307,1219.237223375123,1248.6897295000963,[np.float64(-0.11)],[np.float64(-0.4066666666666667)],[1],[0],[0],[30.04213845799677],['submit_text'],animal,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,table,chair,c_a_r,0.4,chair,0.9,58,58,0,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[22.27196479192935],['submit_text'],chair,0,58,58,43,1248.700792167103,,1248.694377125008,1248.700792167103,0.004516582936048508,1249.1968892500736,1249.1968892500736,1249.1968892500736,1249.208520916989,1249.5976641250309,1270.9670675001107,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[22.27196479192935],['submit_text'],chair,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,keyboard,lamp,l__p,0.1,lamp,0.6,59,59,0,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[11.295514415949583],['submit_text'],loop,0,59,59,81,1270.9761034999974,,1270.9706860000733,1270.9761034999974,0.0035112500190734863,1271.470350000076,1271.470350000076,1271.470350000076,1271.4822581249755,1271.5830475420225,1282.266867666971,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[11.295514415949583],['submit_text'],loop,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,camera,picture,p_c_u_e,0.4,picture,0.9,60,60,0,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[7.819813000038266],['submit_text'],picture,0,60,60,41,1282.2760889590718,,1282.2706649589818,1282.2760889590718,0.0036955000832676888,1282.7703102920204,1282.7703102920204,1282.7703102920204,1282.7825872499961,1283.1634258751292,1290.0911710420623,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[7.819813000038266],['submit_text'],picture,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,window,cat,c_t,0.1,cat,0.6,61,61,0,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[2.317892791936174],['submit_text'],cut,0,61,61,117,1290.1056692500133,,1290.095121334074,1290.1056692500133,0.0038293329998850822,1290.593051834032,1290.593051834032,1290.593051834032,1290.605298209004,1290.691837209044,1292.4136461250018,[np.float64(-0.11)],[np.float64(-0.4122222222222222)],[1],[0],[0],[2.317892791936174],['submit_text'],cut,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,napkin,wave,w__e,0.1,wave,0.6,62,62,0,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[11.71675583301112],['submit_text'],wave,0,62,62,73,1292.4218159171287,,1292.4164490839466,1292.4218159171287,0.0027232500724494457,1292.9248127921019,1292.9248127921019,1292.9248127921019,1292.9248127921019,1293.0168610839173,1304.1339168339036,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[11.71675583301112],['submit_text'],wave,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,dessert,sweet,s___t,0.4,sweet,0.9,63,63,0,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.278159167151898],['submit_text'],sweet,0,63,63,39,1304.142536249943,,1304.137418959057,1304.142536249943,0.003412083024159074,1304.637281958945,1304.637281958945,1304.637281958945,1304.6491700420156,1305.03031066712,1311.4162814999,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.278159167151898],['submit_text'],sweet,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,aeroplane,airport,a_r_o_t,0.4,airport,0.9,64,64,0,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[4.057085750158876],['submit_text'],apricot,0,64,64,53,1311.4256948749535,,1311.419789167121,1311.4256948749535,0.003418165957555175,1311.9220971670002,1311.9220971670002,1311.9220971670002,1311.9353793750051,1312.322568041971,1315.4774990000296,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[4.057085750158876],['submit_text'],apricot,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,flipflops,battle,b_t_l_,0.1,battle,0.6,65,65,0,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[3.261858749901876],['submit_text'],bottle,0,65,65,93,1315.4895326669794,,1315.48153520911,1315.4895326669794,0.003935875138267875,1315.9778693749104,1315.9778693749104,1315.9778693749104,1316.00615470903,1316.0829365421087,1318.7440401250497,[np.float64(-0.11)],[np.float64(-0.4088888888888889)],[1],[0],[0],[3.261858749901876],['submit_text'],bottle,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,sun,star,s__r,0.4,star,0.9,66,66,0,"[np.float64(-0.11222222222222222), np.float64(-0.12333333333333334)]","[np.float64(-0.43666666666666665), np.float64(-0.3988888888888889)]","[0, 1]","[0, 0]","[0, 0]","[3.7284844999667257, 4.750311207957566]","[None, 'submit_text']",soar,0,66,66,49,1318.7553070839494,,1318.7474756669253,1318.7553070839494,0.003332459134981036,1319.2443147921003,1319.2443147921003,1319.2443147921003,1319.2561685419641,1319.641534750117,1323.4984645419754,"[np.float64(-0.11222222222222222), np.float64(-0.12333333333333334)]","[np.float64(-0.43666666666666665), np.float64(-0.3988888888888889)]","[0, 1]","[0, 0]","[0, 0]","[3.7284844999667257, 4.750311207957566]","[None, 'submit_text']",soar,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,athletics,sport,s_o_t,0.1,sport,0.6,67,67,0,[np.float64(-0.12333333333333334)],[np.float64(-0.3988888888888889)],[1],[0],[0],[5.226078874897212],['submit_text'],snort,0,67,67,36,1323.5066336249001,,1323.5012845839374,1323.5066336249001,0.002724040998145938,1324.0046779999975,1324.0046779999975,1324.0046779999975,1324.0046779999975,1324.0927771250717,1328.727993916953,[np.float64(-0.12333333333333334)],[np.float64(-0.3988888888888889)],[1],[0],[0],[5.226078874897212],['submit_text'],snort,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,planet,bottle,b__t_e,0.1,bottle,0.6,68,68,0,[np.float64(-0.12666666666666668)],[np.float64(-0.3988888888888889)],[1],[0],[0],[20.326004542177543],['submit_text'],bottle,0,68,68,61,1328.7398260419723,,1328.731836500112,1328.7398260419723,0.0037448748480528593,1329.226601250004,1329.226601250004,1329.226601250004,1329.2400946670678,1329.325449834112,1349.0583951671142,[np.float64(-0.12666666666666668)],[np.float64(-0.3988888888888889)],[1],[0],[0],[20.326004542177543],['submit_text'],bottle,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,artist,paint,p__nt,0.4,paint,0.9,69,69,0,[np.float64(-0.12666666666666668)],[np.float64(-0.3988888888888889)],[1],[0],[0],[0.2368076250422746],['submit_text'],,0,69,69,13,1349.0732646249235,,1349.0614499589428,1349.0732646249235,0.0029747500084340572,,,,,,1349.2991924590897,[np.float64(-0.12666666666666668)],[np.float64(-0.3988888888888889)],[1],[0],[0],[0.2368076250422746],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,mountain,street,s_r__t,0.1,street,0.6,70,70,0,[np.float64(-0.12666666666666668)],[np.float64(-0.3988888888888889)],[1],[0],[0],[8.04317416693084],['submit_text'],street,0,70,70,65,1349.3112363750115,,1349.3049124591053,1349.3112363750115,0.005550166824832559,1349.8056144169532,1349.8056144169532,1349.8056144169532,1349.8181122089736,1349.8919263340067,1357.348789291922,[np.float64(-0.12666666666666668)],[np.float64(-0.3988888888888889)],[1],[0],[0],[8.04317416693084],['submit_text'],street,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,cereal ,ropes,r_p_s,0.1,ropes,0.6,71,71,0,[np.float64(-0.11777777777777777)],[np.float64(-0.3977777777777778)],[1],[0],[0],[9.280340916942805],['submit_text'],ropes,0,71,71,115,1357.356947625056,,1357.3517549999524,1357.356947625056,0.0028715000953525305,1357.8559015840292,1357.8559015840292,1357.8559015840292,1357.8559015840292,1357.9431980839,1366.6327420000453,[np.float64(-0.11777777777777777)],[np.float64(-0.3977777777777778)],[1],[0],[0],[9.280340916942805],['submit_text'],ropes,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,library ,books ,b__k_,0.4,books ,0.9,72,72,0,[np.float64(-0.12111111111111111)],[np.float64(-0.4122222222222222)],[1],[0],[0],[6.262820166070014],['submit_text'],books,0,72,72,1,1366.6575092091225,,1366.636191500118,1366.6575092091225,0.003357541048899293,1367.1396812091116,1367.1396812091116,1367.1396812091116,1367.1646583341062,1367.5240859170444,1372.8996880000923,[np.float64(-0.12111111111111111)],[np.float64(-0.4122222222222222)],[1],[0],[0],[6.262820166070014],['submit_text'],books,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,radio,archer,a_c_e_,0.4,archer,0.9,73,73,0,[np.float64(-0.12111111111111111)],[np.float64(-0.41333333333333333)],[1],[0],[0],[8.14885958400555],['submit_text'],archer,0,73,73,114,1372.9073232091032,,1372.9024775419384,1372.9073232091032,0.002708541927859187,1373.4056179169565,1373.4056179169565,1373.4056179169565,1373.4056179169565,1373.7979380420875,1381.0520921670832,[np.float64(-0.12111111111111111)],[np.float64(-0.41333333333333333)],[1],[0],[0],[8.14885958400555],['submit_text'],archer,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,bracelet,burger,b_r_e_,0.1,burger,0.6,74,74,0,[np.float64(-0.12111111111111111)],[np.float64(-0.41333333333333333)],[1],[0],[0],[12.893464332912117],['submit_text'],bored,0,74,74,97,1381.0616445839405,,1381.0559114171192,1381.0616445839405,0.0037247082218527794,1381.5558342919685,1381.5558342919685,1381.5558342919685,1381.567982333945,1381.6572740420233,1393.9500784170814,[np.float64(-0.12111111111111111)],[np.float64(-0.41333333333333333)],[1],[0],[0],[12.893464332912117],['submit_text'],bored,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,paper,rock,r__k,0.4,rock,0.9,75,75,0,[np.float64(-0.12777777777777777)],[np.float64(-0.4022222222222222)],[1],[0],[0],[6.2320084169041365],['submit_text'],rock,0,75,75,72,1393.9736218750477,,1393.9529894171283,1393.9736218750477,0.002831332851201296,1394.4563733749092,1394.4563733749092,1394.4563733749092,1394.4684855421074,1394.8573311669752,1400.1856708750129,[np.float64(-0.12777777777777777)],[np.float64(-0.4022222222222222)],[1],[0],[0],[6.2320084169041365],['submit_text'],rock,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,calculator,lyrics,l_r_c_,0.4,lyrics,0.9,76,76,0,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[10.626986833056435],['submit_text'],lyrics,0,76,76,80,1400.194680375047,,1400.1891809999943,1400.194680375047,0.003424125025048852,1400.6905398340896,1400.6905398340896,1400.6905398340896,1400.7035982920788,1401.0910742920823,1410.8168586250395,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[10.626986833056435],['submit_text'],lyrics,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,mother,father,f_t_e_,0.4,father,0.9,77,77,0,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[2.8977849159855396],['submit_text'],father,0,77,77,47,1410.824710167013,,1410.8197956250515,1410.824710167013,0.002861292101442814,1411.3228179169819,1411.3228179169819,1411.3228179169819,1411.3228179169819,1411.724232791923,1413.7183512919582,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[2.8977849159855396],['submit_text'],father,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,protein,telephone,t_l_p_o_e,0.4,telephone,0.9,78,78,0,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[19.70656520803459],['submit_text'],telephone,0,78,78,82,1413.7283100839704,,1413.7224267090205,1413.7283100839704,0.003976499894633889,1414.2239652499557,1414.2239652499557,1414.2239652499557,1414.2369639170356,1414.6166097091045,1433.4296801250894,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[19.70656520803459],['submit_text'],telephone,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,candle,drum,d__m,0.4,drum,0.9,79,79,0,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[5.44317387486808],['submit_text'],doom,0,79,79,74,1433.4408776669297,,1433.433378084097,1433.4408776669297,0.0035854170564562082,1433.9306201669388,1433.9306201669388,1433.9306201669388,1433.9590627499856,1434.3241094169207,1438.8772565419786,[np.float64(-0.13111111111111112)],[np.float64(-0.4111111111111111)],[1],[0],[0],[5.44317387486808],['submit_text'],doom,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,beach,sand,s__d,0.4,sand,0.9,80,80,0,[np.float64(-0.14777777777777779)],[np.float64(-0.3988888888888889)],[1],[0],[0],[3.818695915862918],['submit_text'],sand,0,80,80,9,1438.8919077089522,,1438.8811164170038,1438.8919077089522,0.0037571669090539217,1439.3802124171052,1439.3802124171052,1439.3802124171052,1439.3919689999893,1439.7752854169812,1442.700568959117,[np.float64(-0.14777777777777779)],[np.float64(-0.3988888888888889)],[1],[0],[0],[3.818695915862918],['submit_text'],sand,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,shampoo,conditioner,c_n_i_i_n_r,0.4,conditioner,0.9,81,81,0,[np.float64(-0.14777777777777779)],[np.float64(-0.41444444444444445)],[1],[0],[0],[7.422246499918401],['submit_text'],conditioner,0,81,81,27,1442.7247164589353,,1442.703826959012,1442.7247164589353,0.00317799998447299,1443.207555042114,1443.207555042114,1443.207555042114,1443.219959834125,1443.6007023749407,1450.1267237919383,[np.float64(-0.14777777777777779)],[np.float64(-0.41444444444444445)],[1],[0],[0],[7.422246499918401],['submit_text'],conditioner,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,night,moon,m__n,0.1,moon,0.6,82,82,0,[np.float64(-0.10444444444444445)],[np.float64(-0.4022222222222222)],[1],[0],[0],[5.0202352500054985],['submit_text'],moon,0,82,82,54,1450.1356636250857,,1450.1299442090094,1450.1356636250857,0.0031327081378549337,1450.6299633339513,1450.6299633339513,1450.6299633339513,1450.6421357919462,1450.7260270840488,1455.1508770000655,[np.float64(-0.10444444444444445)],[np.float64(-0.4022222222222222)],[1],[0],[0],[5.0202352500054985],['submit_text'],moon,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,physics,germs,g_r_s,0.1,germs,0.6,83,83,0,[np.float64(-0.10444444444444445)],[np.float64(-0.4022222222222222)],[1],[0],[0],[11.497043041046709],['submit_text'],gares,0,83,83,79,1455.1753295420203,,1455.154114749981,1455.1753295420203,0.0031613341998308897,1455.6573703750037,1455.6573703750037,1455.6573703750037,1455.6821190000046,1455.7516590000596,1466.6519052919466,[np.float64(-0.10444444444444445)],[np.float64(-0.4022222222222222)],[1],[0],[0],[11.497043041046709],['submit_text'],gares,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,rain,monsoon,m_ns__n,0.1,monsoon,0.6,84,84,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[6.813894374994561],['submit_text'],monsoon,0,84,84,18,1466.6614155001007,,1466.6553941250313,1466.6614155001007,0.003402499947696924,1467.1591532919556,1467.1591532919556,1467.1591532919556,1467.1719053341076,1467.2518038749695,1473.4701237089466,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[6.813894374994561],['submit_text'],monsoon,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,school ,students ,s__d__t_,0.4,students,0.9,85,85,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[0.1945432499051094],['submit_text'],,0,85,85,3,1473.479503416922,,1473.4739697091281,1473.479503416922,0.003748625051230192,,,,,,1473.6696487090085,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[0.1945432499051094],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
